Date,Open,High,Low,Close,Volume
2022-07-27,442.55,444.626,438.399,442.779,749737.50753588
2022-07-28,435.409,452.78,430.92,451.37,1023693.1473591
2022-07-29,454.608,476.537,452.959,475.644,1207327.6889489
2022-08-01,478.097,484.851,469.009,472.396,939822.90888447
2022-08-02,478.564,485.039,468.985,477.779,692344.28780275
2022-08-03,476.737,480.818,467.817,478.475,850887.23019658
2022-08-04,478.723,482.849,474.268,474.79,659405.33400087
2022-08-05,472.446,475.127,466.194,474.343,525937.88127344
2022-08-08,475.693,476.816,462.608,466.854,618397.5195611
2022-08-09,470.768,478.902,469.794,470.509,672064.40372886
2022-08-10,471.264,471.77,466.352,469.923,716176.32315323
2022-08-11,470.778,471.096,464.639,467.113,695171.51024738
2022-08-12,467.321,476.498,466.029,476.319,706541.81760745
2022-08-15,474.72,486.093,471.86,483.56,590182.68531411
2022-08-16,482.03,485.278,479.944,482.199,504225.25591084
2022-08-17,479.438,492.93,479.348,489.162,857868.69758654
2022-08-18,490.632,493.819,487.097,489.529,596009.30080094
2022-08-19,488.784,489.886,484.523,487.413,610749.520384
2022-08-22,484.682,489.787,480.451,480.898,611871.14638232
2022-08-23,479.557,482.318,476.404,479.597,454633.07588601
2022-08-24,481.901,486.962,481.286,485.566,616838.92257241
2022-08-25,485.665,491.238,483.47,491.118,377909.42747974
2022-08-26,491.736,495.105,483.1,483.523,450063.61924847
2022-08-29,478.46,487.55,475.52,484.201,501126.74127773
2022-08-30,484.988,485.138,477.055,479.337,575622.47255353
2022-08-31,479.536,480.992,475.39,476.407,727481.43231029
2022-09-01,474.384,479.845,473.427,478.729,565943.41533232
2022-09-02,482.387,483.762,473.168,475.37,513821.78751179
